,080060-001-ANA01,080180-005-ANA001,080180-005-ANA002,081252-001-ANA02,171501-001-ANA001,171501-001-ANA002,171637-001-ANA01,171674-006-ANA004,171707-001-ANA010,171714-001-ANA01,171812-001-ANA001,171910-001-ANA001,251116-004-ANA01,251116-005-ANA01,251462-001-ANA02,430496-001-ANA003,430496-001-ANA006,430496-001-ANA007,430496-001-ANA018,430496-002-ANA009,430496-003-ANA01,431270-001-ANA01,431482-004-ANA01,431652-001-ANA001,CALC000001,CALC000007,CALC000008,CALC000085,CALC000088,CALC000719,CALC000736,CALC001096,CALC001097,CALC001100,CALC001101,CALC001103,CALC001110,CALC001130,CALC001139,CALC001144,CALC001145,CALC001175,CALC001176,CALC001201,CALC001204,CALC001206,CALC001209,CALC001210,CALC001211,CALC001212,CALC001213,CALC001218,CALC001219,CALC001222,CALC001228,CALC001230,CALC001237,CALC001241,CALC001244,CALC001249,CALC001266,CALC001270,CALC001274,CALC001304,CALC001363,CALC001367,CALC001389,CALC001440,CALC001442,CALC001446,CALC001510,CALC001514,CALC001532,CALC001538,CALC001543,CALC001550,CALC001553,CALC001554,CALC001590,CALC001598,CALC001623,CALC001624,CALC001626,CALC001627,CALC001630,CALC001632,CALC001635,CALC001643,CALC001658,CALC001660,080180-005-ANA005,080478-006-ANA001,080478-006-ANA003,080538-005-ANA001,080543-002-ANA001,080826-002-ANA001,080885-001-ANA001,080996-007-ANA010,081141-002-ANA001,081167-001-ANA002,081167-001-ANA006,081167-001-ANA001,081363-002-ANA001,081379-001-ANA01,081445-001-ANA002,081445-001-ANA003,081653-001-ANA01,081751-008-ANA01,081918-009-ANA001,082021-001-ANA002,082172-002-ANA010,082362-001-ANA001,082401-002-ANA001,082457-001-ANA001,082634-001-ANA013,082687-002-ANA01,082747-007-ANA001,082858-003-ANA01,082994-002-ANA01,170059-001-ANA001,170221-002-ANA001,170558-002-ANA019,170561-001-ANA01,170600-001-ANA008,170600-001-ANA024,170656-005-ANA001,170792-002-ANA001,171024-001-ANA01,171143-002-ANA001,171328-001-ANA001,171352-003-ANA001,CALC001682,CALC001369,CALC001665,171903-002-ANA01,172001-001-ANA01,080581-003-ANA01,CALC001670,CALC001261,080522-004-ANA01,CALC001223,CALC001126,CALC001669,CALC001661,CALC000737,430862-001-ANA001,CALC001368,CALC001441,CALC001573,171557-002-ANA007,080996-007-ANA006,171674-006-ANA007,CALC001770,CALC001256,081580-002-ANA007,CALC001622,082994-001-ANA01,170084-005-ANA001,CALC001512,CALC000181,CALC001641,CALC001757,081831-003-ANA01,CALC001179,170792-003-ANA001,CALC001185,CALC001186,CALC001214,081081-001-ANA002,CALC001836,CALC001664,CALC000166,081252-004-ANA001,080522-006-ANA001,081580-004-ANA002,170792-004-ANA006,CALC001229
2024-08-27 06:00:00,0.18,20.0902,-500.959,,31.7176,22.5332,-5.04,34.9144,402.5238,111.32,-0.9574,3.3232,13.08,32.18,2.38,17.6984,0.005,6.4438,33.8854,23.7128,0.0,-5.0,30.24,-49.8414,187.3476,0.0,0.0,,0.275,0.9508,1.9162,0.0,0.0,0.0912,0.02,0.7424,-1.4446,3.1304,0.4922,2.2212,,0.1516,0.5404,4.424,0.002,0.008,0.075,0.0228,0.002,0.01,0.025,3.8128,1.327,0.0,1.1028,3.2246,0.0488,0.8072,4.2066,0.0788,0.0168,,,2.979,2.427,0.0,0.3954,0.0264,0.0,1.6596,0.073,,0.4534,0.0,7.0208,0.0446,0.136,0.0386,0.025,0.017,0.0932,0.0228,66.6356,0.0,23.4,1.2474,0.037,34.9578,0.01,0.1812,112.39,3.5962,-0.625,20.6066,17.6492,-9.4174,1.8972,97.5528,9.5934,105.5308,-4.9062,7.073,2.882,3.68,35.5058,0.738,10.282,,3.5078,2.3828,14.2316,4.126,2.3938,9.8904,10.818,11.18,,13.9,-5.66,-58.4082,-1.0614,5.1544,29.04,,13.0766,24.9566,72.9588,9.96,1.2978,-6.8362,81.67,0.0166,5.672,0.0148,-1.92,4.02,8.78,0.1012,2.1702,,0.2382,1.3326,0.0894,0.1378,0.9852,-0.7454,0.02,0.0,0.0,2874.864,857.1096,-3109.974,70.9244,0.776,,,,0.1826,0.002,0.0306,21.0778,3.9318,34.32,0.2056,37.2326,81.155,2.482,0.0098,2.603,0.2666,0.006,1.821,-4.2922,31.0056,4.3112,2143.006,
2024-08-27 00:00:00,0.12,8.7928,-500.92,,32.3684,14.2058,-5.06,35.582,366.8002,111.44,-0.8986,3.1908,14.28,32.68,2.3,17.7756,0.0046,6.4346,34.372,24.0712,0.12,-5.0,31.12,-49.823,168.8874,0.0,0.0,,0.3792,0.931,2.4966,0.0,0.0,0.0896,0.0218,0.772,-1.5246,3.3788,0.8198,3.1706,,0.171,0.3554,4.9382,0.0438,0.007,0.08,0.023,0.002,0.01,0.025,3.8078,1.0598,0.0,1.306,2.4978,0.046,0.8046,4.082,0.367,0.015,,,3.741,2.7406,0.0,0.4836,0.0284,0.0,2.2448,0.0754,,0.5174,0.0,7.0454,0.0428,0.1378,0.0366,0.025,0.0206,0.0944,0.0236,66.718,0.0,45.3,1.3256,0.056,37.303,0.01,0.183,106.8974,3.5768,-0.625,20.2874,20.4114,-8.981,2.022,96.474,6.309,107.234,-1.283,12.5676,2.906,3.56,38.1754,1.0038,10.528,,3.398,2.3902,14.6526,3.8238,10.435,8.6118,11.4804,12.18,,15.56,-5.86,-55.0344,9.7306,5.9978,29.1,,15.4454,25.2546,72.9364,10.12,1.4154,-6.8256,86.6312,0.0216,5.6244,0.0134,-1.98,3.62,10.46,0.1292,2.2798,,0.2894,1.3632,0.0964,0.1836,0.9828,-0.6044,0.0254,0.0,0.0,2712.89,427.798,-3109.944,71.2414,0.5314,,,,0.941,0.0094,0.0332,21.3472,4.8086,37.76,0.1436,35.8098,81.2934,2.5192,0.0396,4.801,0.1474,0.0042,23.2218,-4.289,33.2714,-0.1986,1876.362,
2024-08-26 18:00:00,0.08,20.1046,-500.9524,,32.6596,15.3226,-5.08,34.862,352.5486,111.0,-0.9806,3.1742,13.88,32.74,2.34,17.7948,0.005,10.387,32.5582,23.94,0.0,-5.0,30.96,-49.8048,181.9492,0.0,0.0,,0.3798,0.931,2.4938,0.0,0.0,0.051,0.049,0.7372,-2.9724,3.223,2.1816,4.6348,,0.1804,0.383,5.0108,0.002,0.007,0.076,0.0208,0.002,0.01,0.025,3.8804,1.4098,0.0,1.7146,2.3838,0.047,0.8426,4.3116,0.3728,0.015,,,3.1358,2.4556,0.0,0.488,0.022,0.0,2.0688,0.074,,0.4954,0.0,7.067,0.0434,0.138,0.0334,0.025,0.017,0.09,0.024,66.79,0.0,46.5,1.3336,0.0438,36.1438,0.01,0.183,105.9436,3.8516,-0.6292,20.8754,19.6316,-9.3286,1.894,96.5988,7.52,109.1556,-2.465,29.3662,2.8628,3.32,38.266,0.3804,10.388,,3.422,2.264,14.0484,3.867,10.5832,10.2208,10.8886,13.02,,18.48,-6.1,-47.683,-0.832,6.1388,29.1,,15.5326,24.872,73.288,10.2,3.3606,-6.825,87.1752,0.0202,5.607,0.0094,-1.7,2.62,10.6,0.1318,2.1228,,0.2994,1.3302,0.1024,0.2818,0.9786,-0.6386,0.0238,0.0,0.0,2782.872,872.7068,-3109.99,71.5942,0.679,,,,1.0198,0.01,0.0444,22.5008,10.7302,53.28,0.1586,36.176,81.2372,2.5042,0.036,4.57,0.204,0.004,14.8342,-4.313,33.686,2.5134,1975.104,
2024-08-26 12:00:00,0.26,16.4488,-500.943,,32.579,20.9462,-5.08,33.8592,431.3078,111.02,-0.9534,3.3466,12.94,32.52,2.48,18.124,0.0048,6.4112,33.1736,23.7176,0.06,-5.0,30.32,-49.8312,173.2486,0.0,0.0,,0.3796,0.931,2.4956,0.0,0.0,0.044,0.0424,0.7114,-3.5786,2.8362,0.3524,2.8864,,0.1776,0.5158,4.946,0.0022,0.008,0.0728,0.0208,0.002,0.01,0.025,3.6984,1.2632,0.0,1.0512,2.441,0.048,0.8044,4.5996,0.379,0.016,,,3.4216,3.0058,0.0,0.4864,0.0244,0.0,1.9754,0.07,,0.446,0.0,7.0068,0.0456,0.138,0.0306,0.026,0.0156,0.0902,0.0196,66.589,0.0,40.5,1.3022,0.0494,32.1888,0.01,0.183,106.4246,3.5758,-0.6264,21.5994,19.207,-9.6136,1.6366,96.793,8.64,106.786,7.1488,4.3034,2.8582,3.14,39.5238,0.4086,10.044,,3.4656,2.2574,15.2062,4.028,10.7266,9.5864,12.0106,19.7,,20.64,-5.94,-56.2506,-0.0806,6.0122,29.1,,15.2058,24.4298,72.3616,9.28,2.9242,-6.825,88.4104,0.0174,5.6312,0.0108,-1.84,2.9,6.38,0.0678,2.4402,,0.324,1.3018,0.151,0.4654,0.977,-0.7248,0.02,0.0,0.0,2723.78,1084.31,-3109.922,71.9432,0.6016,,,,0.1554,0.002,0.0442,22.4754,4.2682,35.8,0.1878,36.8562,81.7406,2.6402,0.033,4.4466,0.2496,0.004,13.702,-4.313,34.6854,1.1032,1826.562,
2024-08-26 06:00:00,0.1,5.8016,-500.9028,,33.1082,23.857,-5.0,33.5814,461.0432,111.54,-0.9514,3.3178,14.12,32.84,2.64,18.1846,0.0046,6.4058,35.6634,24.0236,0.0,-5.0,30.18,-49.8092,182.9118,0.0,0.0,,0.3792,0.9316,2.496,0.0,0.0,0.0774,0.0416,0.7526,-2.0814,2.6866,0.1822,2.793,,0.1954,0.571,4.9338,0.015,0.008,0.0798,0.02,0.002,0.01,0.027,3.7164,1.3326,0.097,0.8642,2.9862,0.05,0.7416,3.5942,0.383,0.016,,,3.0272,3.417,0.0,0.4986,0.032,0.0,2.2214,0.0418,,0.5086,0.0,7.0214,0.0484,0.138,0.0334,0.026,0.0174,0.0964,0.022,66.6388,0.0,29.4,1.3284,0.0416,30.5926,0.01,0.183,110.7238,3.1198,-0.6264,18.9662,20.311,-9.0384,1.7786,96.7872,10.8964,106.6606,-4.984,0.2446,3.047,3.32,37.7684,0.3698,6.612,,3.563,2.2292,15.7476,4.102,10.8318,9.9168,12.8332,9.42,,7.82,-5.94,-61.1504,1.413,5.9896,29.1,,15.3886,25.0718,72.455,9.8,2.8648,-6.8258,89.3096,0.024,5.6876,0.0132,-1.52,3.56,9.2,0.108,2.6242,,0.2646,1.2944,0.0762,0.0282,0.9788,-0.729,0.02,0.0,0.0,2729.496,14.3772,-3109.912,72.3038,0.6638,,,,0.4344,0.0042,0.023,20.3582,3.4932,32.28,0.1982,37.0744,82.7726,2.9494,0.0388,4.7466,0.3296,0.005,1.8326,7.406,32.1974,2.2372,1850.968,
2024-08-26 00:00:00,0.18,-0.012,-500.8806,,33.6338,25.4874,-5.06,33.7002,971.6224,111.7,-0.9854,3.1794,,33.1,2.8,19.7844,0.0046,5.208,36.4422,24.1832,0.06,-5.0,31.0,-49.822,192.233,0.0,0.0,,0.3798,0.931,,0.0,0.0,0.0824,0.0404,0.7858,-1.8766,2.9414,0.1752,2.7298,,0.2142,0.5998,5.0436,0.0114,0.007,0.0826,0.02,0.002,0.0106,0.027,3.6778,0.9964,0.0,0.8688,2.5482,0.046,1.678,3.5316,0.3884,0.015,,,3.0734,2.0274,0.0,0.4838,0.033,0.0,3.255,0.072,,,0.0,7.0458,0.051,0.139,0.033,0.0292,0.0208,0.097,0.024,66.719,0.0,38.1,1.3672,0.0318,28.1,0.01,0.1848,107.3178,66.473,-0.625,18.7992,24.4766,-8.8084,2.0504,96.3444,5.316,106.5568,-1.2734,0.0452,3.07,3.3,37.9372,0.3834,10.19,,3.398,2.2274,12.8886,3.8362,10.9606,8.3022,9.8186,9.88,,7.96,-5.26,-55.2462,4.2806,6.203,29.16,,15.4786,25.383,72.2524,10.2,2.796,-6.8302,94.168,0.028,5.6248,0.013,-1.88,3.56,9.72,0.1162,1.8332,,0.3012,1.2978,0.079,0.0296,0.9884,-0.6066,0.0254,0.0,0.0506,2786.296,232.5862,-3109.91,72.6508,0.8454,,,,1.9432,0.0174,0.0274,20.7728,3.1614,30.58,0.1868,36.83,82.9104,2.9924,0.0392,4.785,0.1284,0.005,13.679,-4.289,33.7498,5.6966,1924.87,
2024-08-25 18:00:00,-0.06,-0.012,-500.8866,,35.2022,17.3314,-5.08,33.7484,974.3376,111.06,-0.962,3.352,,33.0,2.96,21.2376,0.0046,5.19,35.2106,24.1768,-0.04,-5.0,31.1,-49.8522,197.2044,0.0,0.0,,0.381,0.932,,0.0,0.0,0.0474,0.0416,,-3.2706,2.9822,0.1742,1.978,,0.2784,0.4042,5.0772,0.002,0.008,0.072,0.0196,0.002,0.01,0.027,3.6212,1.3336,0.0,0.867,2.4202,0.047,1.7342,4.9982,0.221,0.015,,,3.1214,2.0574,0.0,0.491,0.031,0.0,1.6236,0.072,,,0.0,7.026,0.0534,0.139,0.03,0.033,0.0166,0.0906,0.022,66.6524,0.0,48.9,1.3662,0.0268,28.4826,0.01,0.1842,106.2482,66.6966,-0.625,22.567,17.467,-9.6878,1.8866,96.1732,5.2834,104.788,-4.4588,0.019,3.0708,3.1,37.9278,0.4332,10.178,,3.422,2.1896,13.721,3.8476,6.7244,9.9194,9.8934,9.8,,8.02,-3.0,-51.6324,-0.6546,6.2692,29.14,,15.5868,,71.954,9.8,2.879,-6.825,92.5044,0.0262,5.6364,0.0128,-1.84,3.02,10.38,0.1278,2.0402,,0.2978,1.299,0.079,0.0306,0.9844,-0.6244,0.025,0.0,0.0,2714.346,259.4886,-3109.926,72.9102,0.7792,,,,2.1636,0.0196,0.0274,20.7772,2.453,25.86,0.1834,36.7518,82.702,2.9276,0.038,4.734,0.1258,0.005,8.025,-4.3094,33.6204,4.3732,1873.692,
2024-08-25 12:00:00,0.46,20.2654,-500.9582,,32.8744,18.1624,-5.06,33.7908,1019.3268,110.88,-0.9708,3.3266,,32.88,3.22,21.0748,0.0048,5.169,35.219,23.865,-0.04,-5.0,30.72,-49.8268,195.251,0.0,0.0,,0.38,0.931,,0.0,0.0,0.045,0.0408,0.7884,-3.4876,3.073,0.1746,2.5192,,0.187,0.4406,4.9642,0.1692,0.008,0.068,0.017,0.002,0.01,0.027,3.5374,1.2154,0.0,0.917,2.7156,0.048,1.7482,5.3722,0.2244,0.016,,,3.1738,2.3354,0.0,0.4914,0.031,0.0,1.6824,0.068,,,0.0,6.9378,0.0584,0.138,0.0294,0.0326,0.015,0.0888,0.02,66.3594,0.0,44.4,1.3478,0.029,28.9434,0.01,0.186,108.6596,66.7408,-0.625,23.3812,17.7612,-9.9876,1.6616,96.323,4.2716,106.212,-5.555,0.0368,3.047,3.04,37.9044,0.4902,9.828,,3.469,2.051,14.46,3.9626,6.8318,9.3592,10.589,9.58,,7.98,-2.36,-56.827,14.414,6.0476,29.2,,15.3722,25.4084,71.513,9.4,2.8412,-6.825,88.4018,0.0244,5.635,0.0092,-1.84,2.56,7.48,0.0818,2.2298,,0.3056,1.3,0.077,0.0298,0.9562,-0.688,0.02,0.0,0.0,2773.024,571.901,-3109.924,73.1558,0.5536,,0.0074,5.18,1.3616,0.013,0.0284,20.855,3.3522,31.6,0.2028,37.1776,82.7092,2.9298,0.037,4.664,0.0976,0.005,19.0664,-4.3138,33.9436,0.2146,1879.282,
2024-08-25 06:00:00,0.32,20.3056,-500.9544,,34.0578,33.2434,-5.06,34.0418,1089.972,111.62,-0.7638,3.3426,14.32,33.1,3.66,21.6146,0.005,10.1352,35.2386,24.1956,0.0,-5.0,30.36,-49.7998,0.0,0.0,0.0,,0.3808,0.9318,,0.0,0.0,0.0912,0.0446,0.7884,-1.4402,3.1914,0.1578,3.1794,,0.2298,0.729,4.9794,0.0098,0.008,0.0776,0.017,0.002,0.01,0.029,3.5912,1.2234,0.0,1.0288,2.7218,0.049,1.624,4.295,0.227,0.016,,,3.173,3.4446,0.0,0.4908,0.031,0.0,2.1666,0.0686,,0.5196,0.0,6.9986,0.0664,0.136,0.0312,0.034,0.0178,0.0962,0.02,66.5622,0.0,93.44,1.423,0.0382,29.4206,0.01,0.186,108.706,66.254,-0.6276,20.8334,20.0706,-9.2048,1.9786,97.5196,3.655,107.2456,-5.52,-0.457,3.187,3.18,37.8126,0.5072,9.87,,3.5204,2.055,16.4078,4.06,6.9052,9.3968,12.889,9.64,,7.94,-2.36,-56.5068,2.3918,6.078,29.2,,15.279,25.4084,71.7964,9.4,3.0884,-6.8256,79.0292,0.027,5.6572,0.012,-2.2,3.2,8.7,0.1,2.865,,0.2492,1.3072,0.0774,0.0294,0.9498,-0.683,0.025,0.0,0.0,2707.874,432.6812,-3109.996,73.4392,0.7808,,0.0074,5.18,0.951,0.0096,0.0278,20.7938,4.2682,35.8,0.1608,36.2274,82.7194,2.933,0.0372,4.6584,0.0808,0.0052,1.8316,-4.313,31.5016,4.3994,1781.742,
2024-08-25 00:00:00,0.16,-0.012,-500.888,,35.8218,15.6134,-5.02,34.0716,1219.22,111.4,-0.2426,3.1748,14.32,33.0,3.78,21.6256,0.0046,5.1782,28.5506,24.3324,0.12,-5.0,30.86,-50.676,0.0,0.0006,0.0,,0.3798,0.932,,0.0,0.0,0.1004,0.045,0.8124,-0.995,3.2286,0.187,4.2034,,0.3072,0.3768,5.1176,0.0138,0.007,0.0818,0.026,0.002,0.011,0.029,3.5486,1.078,0.0,1.0376,2.271,0.047,1.251,2.634,0.23,0.015,,,3.2272,2.05,0.0,0.4864,0.009,0.0,3.259,0.0688,,0.5196,0.0,6.9788,0.0686,0.135,0.0298,0.034,0.0212,0.094,0.022,66.4964,0.0,24.6,1.3418,0.0374,28.4966,0.01,0.1872,104.9176,64.504,-0.625,16.0728,24.4958,-8.873,2.0778,96.5124,4.3064,108.6226,-2.2176,0.367,3.211,3.08,37.939,0.537,9.884,,3.422,2.5582,13.4084,3.8558,6.9922,8.6988,9.875,10.18,,8.3,-2.82,-49.8294,5.1168,6.3484,29.24,,15.488,25.6384,71.5704,9.8,3.1176,-6.8344,75.693,0.0226,5.6814,0.0104,-1.8,2.88,10.28,0.1256,1.962,,0.2984,1.308,0.0818,0.033,0.9798,-0.627,0.0308,0.0,0.0,2717.07,469.268,-3109.98,73.6566,0.61,,0.0078,5.26,2.1464,0.0192,0.0298,20.9888,4.8096,37.76,0.206,37.2484,82.7342,2.9376,0.046,5.1246,0.1092,0.005,1.837,-4.2916,33.6352,1.2536,1779.978,
2024-08-24 18:00:00,0.18,-0.0076,-500.8862,,36.135,28.445,-5.04,34.669,1314.856,111.26,1.917,3.1626,13.96,32.84,4.12,20.4828,0.0048,5.1636,28.8316,23.4024,0.0,-5.0,31.12,-49.824,0.0,0.0178,0.0,,0.3808,0.932,,0.0,0.0,0.0758,0.0428,0.7832,-2.1398,3.3348,0.1964,4.3946,,0.3228,0.6512,5.132,0.0104,0.007,0.0728,0.026,0.002,0.011,0.03,3.6976,1.3418,0.0,1.0536,3.1272,0.047,1.8538,4.537,0.233,0.015,,,3.3164,2.3612,0.0,0.4942,0.01,0.0,1.586,0.072,,0.4998,0.0,6.9958,0.0754,0.134,0.029,0.031,0.0178,0.0926,0.0198,66.5522,0.0,30.3,1.3292,0.0394,28.6048,0.01,0.186,111.7134,67.1552,-0.625,21.4416,17.28,-9.6228,2.1034,96.1768,4.2916,108.8734,-5.386,0.6174,3.258,3.0,37.9308,0.6278,10.188,,3.4424,2.556,14.1632,3.8328,7.075,9.9618,10.6532,10.36,,8.44,-1.7,-62.4892,2.9056,6.376,29.2,,15.5204,25.362,72.3546,9.34,2.958,-6.845,71.3788,0.009,5.6934,0.008,-1.88,2.12,10.32,0.1264,2.1522,,0.3086,1.3248,0.0828,0.0358,0.9822,-0.629,0.029,0.0,0.0,2746.728,326.1536,-3109.912,73.9728,0.6822,,,,2.1692,0.0196,0.0298,20.9986,5.0456,38.56,0.1976,37.0744,82.3446,2.8168,0.043,5.016,0.1046,0.0046,18.0852,-4.313,34.0574,2.5756,1860.704,
2024-08-24 12:00:00,0.1,20.126,-500.948,,34.7572,23.8728,-5.04,35.3946,1804.204,111.0,0.2568,3.3514,13.1,32.92,4.88,15.4766,0.005,10.3536,29.88,23.1596,0.06,-5.0,30.64,-49.794,0.0,0.003,0.0,,0.381,0.932,,0.0,0.0,0.0514,0.045,0.7778,-2.9578,3.8412,0.2156,6.7542,,0.2588,0.5366,4.9844,0.0092,0.008,0.071,0.0208,0.002,0.012,0.029,3.5916,1.2286,0.0,1.1732,2.696,0.048,1.6782,7.0068,0.236,0.016,,,3.443,3.0034,0.0,0.4924,0.012,0.0,1.9288,0.068,,0.4546,0.0,6.9332,0.0896,0.133,0.0296,0.02,0.0154,0.09,0.019,66.344,0.0,48.94,1.3568,0.0394,28.7732,0.01,0.186,108.5086,66.4738,-0.6264,26.817,18.9908,-9.741,2.159,96.8146,3.877,111.3052,-10.6696,1.1308,3.211,3.06,37.917,0.757,9.84,,3.492,2.2516,15.1582,4.0732,7.1518,9.4222,12.0058,10.32,,8.34,-2.18,-57.1776,4.1866,6.0868,29.2,,15.3082,25.3096,71.7976,9.1,3.1258,-6.845,68.3684,0.009,5.6612,0.0118,-1.88,3.18,7.04,0.0764,2.4236,,0.2998,1.3538,0.0826,0.0336,0.9856,-0.719,0.025,0.0,0.0,2796.662,320.9748,-3109.916,74.2796,0.6534,,,,1.5878,0.0146,0.0336,21.3922,7.3454,45.38,0.213,37.346,82.1326,2.751,0.045,5.063,0.0832,0.006,9.8052,-4.3318,33.7054,2.0542,1817.294,
2024-08-24 06:00:00,0.32,20.2172,-500.9406,,34.1716,11.0216,-5.06,35.8162,2665.536,111.82,-0.385,3.3816,16.0,32.12,6.06,12.863,0.005,5.1648,31.964,23.523,0.06,-5.0,30.14,-49.7542,0.0,0.0,0.0,,0.38,0.9318,,0.0,0.0,0.0976,0.05,0.8212,-1.1254,4.7948,0.1866,9.7568,,0.2346,0.2756,5.009,0.002,0.008,0.0776,0.02,0.002,0.014,0.0294,3.7374,1.257,0.0,1.3464,2.5582,0.051,1.5652,4.1852,0.2394,0.017,,,3.6054,3.4694,0.0,0.4914,0.0196,0.0,2.4708,0.0666,,0.6145,0.0,6.9412,0.1106,0.133,0.038,0.015,0.0188,0.0986,0.0216,66.3702,0.0,40.2,1.257,0.039,29.6928,0.01,0.186,107.4008,66.0196,-0.6294,20.5516,21.379,-9.1984,2.3726,96.7418,4.2764,114.2118,-5.2942,0.3612,3.2204,3.64,37.953,0.9124,9.688,,3.609,2.223,15.4574,4.1482,7.2382,9.5574,12.9388,10.72,,8.74,-2.18,-63.039,-0.5196,6.1352,29.2,,15.35,25.7194,72.5652,9.72,3.416,-6.8266,68.3296,0.013,5.7256,0.0132,-1.84,3.56,8.96,0.105,2.5256,,0.2594,1.3748,0.086,0.0388,0.9912,-0.7566,0.0236,0.0,0.0,2731.992,429.2472,-3109.972,74.6826,0.485,,,,1.7,0.0158,0.0356,21.6014,10.5078,52.7,0.2092,37.3074,82.4894,2.8616,0.0424,4.9618,0.0984,0.0066,10.3358,-4.313,31.959,-1.0574,1861.638,
2024-08-24 00:00:00,0.06,-0.012,-500.8726,,36.3616,23.9796,-5.06,40.31,1.976,112.06,5.8632,3.1574,17.58,33.1,8.22,14.027,0.0046,5.1844,32.4262,23.6632,0.06,-5.0,31.02,-49.8112,116.2346,0.0488,0.0,,0.3802,0.9322,,0.0,0.0,0.1044,0.0446,0.8346,-0.8694,6.0958,0.2156,13.396,,0.335,0.5732,4.9494,0.0072,0.007,0.081,0.0214,0.002,0.0148,0.027,3.7878,1.0956,0.0,1.5674,2.9434,0.048,1.2492,4.3116,0.243,0.015,,,3.6542,2.4046,0.0,0.4892,0.022,0.0,2.396,0.0684,,0.7078,0.0,6.989,0.2052,0.134,0.039,0.017,0.0222,0.1006,0.0236,66.53,0.0,32.7,1.362,0.0476,57.8158,0.01,0.1884,110.412,64.4942,-0.625,20.8764,21.0668,-8.9198,2.4818,96.1126,4.345,117.696,-0.6764,1.1314,3.047,3.7,38.1228,0.9274,9.846,,3.469,2.2992,13.9246,3.8242,7.3372,8.785,10.7532,11.76,,8.58,-2.1,-57.861,3.5,6.0186,29.28,,15.5598,25.8476,72.83,10.12,3.0894,-6.825,72.118,0.018,5.6726,0.0128,-1.84,3.44,11.48,0.1486,2.0914,,0.3096,1.9004,0.0936,0.0366,0.9566,-0.6358,0.0318,0.0,0.0,2713.924,727.3862,-3109.942,75.0968,0.8264,,,,2.895,0.026,0.0358,21.6278,10.5262,53.04,0.239,37.9186,82.5476,2.8798,0.049,5.2446,0.1056,0.0066,1.8444,-4.2924,34.1014,5.2418,1886.236,
2024-08-23 18:00:00,0.14,20.1718,-500.9476,,36.296,2.7972,-5.04,35.191,4.261,111.64,1.834,3.2796,17.58,33.18,4.34,17.419,0.005,10.92,29.6654,24.181,0.06,-5.0,31.08,-49.7932,114.5402,0.0172,0.0,,0.381,0.9324,,0.0,0.0,0.0816,0.0386,0.8148,-1.9156,8.9432,0.209,2.7402,,0.331,0.0882,5.082,0.0038,0.0076,0.0784,0.02,0.002,0.015,0.026,3.804,1.325,0.0,1.6952,2.8452,0.049,1.3136,5.275,0.247,0.015,,,3.49,2.1902,0.0,0.4886,0.0114,0.0,2.0986,0.068,,0.7078,0.0,6.984,0.0798,0.137,0.0366,0.024,0.018,0.0964,0.022,66.513,0.0,35.1,1.3748,0.051,71.9524,0.01,0.189,109.655,64.8502,-0.625,23.1926,19.7658,-9.1262,2.479,96.3572,4.5636,106.574,-4.4844,0.9578,3.018,3.54,38.2476,0.7384,9.816,,3.5032,2.2216,13.6122,3.844,7.4434,9.8816,10.2258,11.0,,8.22,-1.0,-60.9922,0.8166,6.2786,29.3,,15.5694,25.6608,72.9164,9.8,2.6656,-6.8296,82.403,0.0166,5.6442,0.0084,-1.84,2.26,9.86,0.1186,2.0132,,0.3092,1.3438,0.088,0.0324,0.9832,-0.6572,0.028,0.0,0.0,2757.422,977.4426,-3109.974,75.5402,0.843,,,,3.2646,0.03,0.0358,21.6282,3.565,32.62,0.1326,35.5232,82.2026,2.773,0.058,5.625,0.1162,0.006,14.3064,-4.3166,34.0808,5.5484,1945.31,
2024-08-23 12:00:00,0.22,-0.012,-500.874,,35.2686,5.222,-5.08,35.1054,207.9288,111.08,-0.067,3.2534,14.92,35.6,5.86,19.1,0.005,10.9,30.6792,23.2526,0.0,-5.0,30.8,-49.8018,114.2592,0.0004,0.0,,0.3806,0.932,,0.0,0.0,0.0636,0.0436,0.7614,-2.5434,27.5402,0.2218,3.5348,,0.2816,0.1476,5.0072,0.0026,0.0074,0.077,0.02,0.002,0.014,0.026,3.4572,1.2958,0.0,1.2762,2.894,0.051,1.6454,4.83,0.2514,0.016,,,3.8424,2.2388,0.0,0.5004,0.014,0.0,2.0052,0.065,,0.5526,0.0,6.929,0.1066,0.133,0.0366,0.028,0.0164,0.0908,0.0192,66.3298,0.0,48.6,1.6932,0.0474,114.9252,0.01,0.1872,110.0292,66.341,-0.625,22.1546,19.3428,-9.2634,2.4004,96.3404,3.6648,107.7306,-5.2174,1.2868,2.953,3.54,39.7378,0.7846,9.482,,3.609,2.221,13.6798,3.9748,7.552,9.7414,10.3474,9.9,,9.06,-0.88,-64.3196,-0.2062,6.1316,29.24,,15.5726,25.1552,71.0876,9.16,3.03,-6.825,66.7168,0.011,5.6666,0.013,-1.96,3.5,6.62,0.0706,2.03,,0.3034,1.3394,0.0794,0.0426,0.9764,-0.7176,0.02,0.0,0.0,2777.48,720.54,-3109.916,76.1028,0.8298,,,,3.3464,0.031,0.0358,21.657,4.8792,38.0,0.0936,34.4578,82.0296,2.7194,0.049,5.2454,0.0876,0.0054,13.6312,-4.336,33.8476,5.3002,1871.038,
